Datetime,Date,PeriodID(1 to 48),Area Demand (MW),Nuclear,Thermal (LNG),Thermal (Coal),Thermal (Oil),Thermal (Other),Hydroelectric,Geothermal,Biomass,Solar PV Output,Solar PV Curtailment,Wind Power Output,Wind Power Curtailment,Pumped Storage,Battery Storage,Interconnected Lines,Others,Total
2023-10-01 10:00:00,2023-10-01,21,8756,4112,540,1298,92,242,254,152,508,4002,50,28,0,-628,-16,-1992,168,8760
2023-10-01 10:30:00,2023-10-01,22,8850,4112,538,1268,92,238,230,150,514,4396,20,30,0,-898,-14,-1976,168,8848
2023-10-01 11:00:00,2023-10-01,23,8962,4112,518,1268,98,242,262,152,516,4816,98,38,0,-1192,-16,-2012,168,8970
2023-10-01 11:30:00,2023-10-01,24,9044,4110,562,1264,102,244,260,150,512,5244,144,36,0,-1638,0,-1976,168,9038
2023-10-01 12:00:00,2023-10-01,25,9266,4112,594,1268,104,230,240,152,514,5428,407,52,0,-1654,2,-1936,168,9274
2023-10-01 12:30:00,2023-10-01,26,9354,4106,686,1266,96,220,232,150,510,5374,405,44,0,-1592,0,-1912,168,9348
2023-10-01 13:00:00,2023-10-01,27,9246,4110,768,1270,100,232,236,152,512,4824,285,40,0,-1334,10,-1832,168,9256
2023-10-01 13:30:00,2023-10-01,28,9110,4106,626,1264,98,238,234,150,512,4442,199,42,0,-858,-10,-1912,168,9100
2023-10-01 14:00:00,2023-10-01,29,9148,4106,676,1266,98,246,240,152,514,4344,112,44,0,-830,-18,-1848,168,9158
2023-10-01 14:30:00,2023-10-01,30,8912,4110,620,1262,102,238,228,150,514,3922,60,42,0,-566,2,-1888,168,8904
2023-10-01 15:00:00,2023-10-01,31,9040,4106,568,1266,106,242,282,152,512,3990,38,50,0,-488,-24,-1888,168,9042
2023-10-01 15:30:00,2023-10-01,32,8984,4104,672,1384,112,236,330,150,512,3418,22,58,0,-296,-8,-1856,168,8984
2023-10-01 16:00:00,2023-10-01,33,8944,4110,822,1594,118,230,348,152,512,2772,0,60,0,-70,22,-1888,168,8950
2023-10-01 16:30:00,2023-10-01,34,9050,4108,908,2096,120,238,364,150,550,1904,0,66,0,2,16,-1644,168,9046
2023-10-01 17:00:00,2023-10-01,35,9006,4096,878,2778,126,262,466,152,600,934,0,72,0,376,18,-1916,168,9010
2023-10-01 17:30:00,2023-10-01,36,9126,4098,856,3128,126,270,820,150,622,218,0,86,0,644,2,-2064,168,9124
2023-10-01 18:00:00,2023-10-01,37,9234,4102,864,3262,130,272,936,152,628,6,0,92,0,692,2,-2064,168,9242
2023-10-01 18:30:00,2023-10-01,38,9226,4098,804,3318,130,272,902,152,630,2,0,90,0,724,0,-2072,170,9220
2023-10-01 19:00:00,2023-10-01,39,9026,4104,746,3424,130,272,804,152,636,2,0,100,0,612,2,-2120,168,9032
2023-10-01 19:30:00,2023-10-01,40,8772,4102,796,3398,120,270,540,152,630,2,0,100,0,524,0,-2036,170,8768
2023-10-01 20:00:00,2023-10-01,41,8564,4116,766,3398,122,272,418,152,638,2,0,104,0,420,2,-2008,168,8570
2023-10-01 20:30:00,2023-10-01,42,8358,4112,684,3398,114,272,350,152,636,2,0,98,0,344,0,-1976,168,8354
2023-10-01 21:00:00,2023-10-01,43,8156,4118,642,3398,114,272,304,152,640,2,0,108,0,178,4,-1940,168,8160
2023-10-01 21:30:00,2023-10-01,44,7904,4110,680,3310,106,272,290,154,640,2,0,104,0,0,2,-1936,168,7902
2023-10-01 22:00:00,2023-10-01,45,7744,4118,824,2878,104,272,270,154,640,2,0,100,0,0,26,-1808,168,7748
2023-10-01 22:30:00,2023-10-01,46,7568,4116,816,2678,100,270,250,152,640,0,0,100,0,0,12,-1736,168,7566
2023-10-01 23:00:00,2023-10-01,47,7410,4112,844,2450,96,272,256,154,640,2,0,102,0,0,20,-1696,168,7420
2023-10-01 23:30:00,2023-10-01,48,7220,4116,674,2324,92,272,244,154,640,0,0,98,0,0,-10,-1560,168,7212
2023-10-02 00:00:00,2023-10-02,1,6892,4114,652,2116,86,272,266,154,640,2,0,100,0,0,-14,-1660,168,6896
2023-10-02 00:30:00,2023-10-02,2,6692,4116,512,2132,88,270,260,154,642,0,0,100,0,0,-44,-1708,168,6690
2023-10-02 01:00:00,2023-10-02,3,6590,4118,524,1896,84,272,274,154,640,2,0,114,0,0,-12,-1636,168,6598
2023-10-02 01:30:00,2023-10-02,4,6478,4112,468,1886,82,274,278,154,640,0,0,108,0,0,-34,-1664,168,6472
2023-10-02 02:00:00,2023-10-02,5,6580,4114,534,1894,82,272,292,154,640,2,0,96,0,0,-14,-1648,168,6586
2023-10-02 02:30:00,2023-10-02,6,6762,4112,614,2044,82,268,284,154,642,0,0,96,0,0,-2,-1704,168,6758
2023-10-02 03:00:00,2023-10-02,7,6978,4110,664,2204,82,272,324,154,640,2,0,94,0,0,-8,-1724,168,6982
2023-10-02 03:30:00,2023-10-02,8,7186,4112,786,2318,82,272,334,154,646,0,0,104,0,0,0,-1792,168,7184
2023-10-02 04:00:00,2023-10-02,9,7440,4108,778,2462,86,272,392,154,640,2,0,114,0,36,34,-1796,168,7450
2023-10-02 04:30:00,2023-10-02,10,7764,4102,814,2510,84,270,542,154,642,0,0,108,0,132,26,-1796,168,7756
2023-10-02 05:00:00,2023-10-02,11,8006,4118,838,2596,90,272,534,154,638,2,0,112,0,240,10,-1760,168,8012
2023-10-02 05:30:00,2023-10-02,12,8044,4108,802,2558,90,272,462,154,638,0,0,110,0,424,2,-1748,168,8040
2023-10-02 06:00:00,2023-10-02,13,8000,4110,758,2516,94,262,412,154,636,32,0,102,0,450,2,-1688,168,8008
2023-10-02 06:30:00,2023-10-02,14,7882,4110,792,2292,92,236,384,154,626,256,0,94,0,336,20,-1680,166,7878
2023-10-02 07:00:00,2023-10-02,15,8012,4114,798,1984,98,228,274,154,620,916,0,100,0,214,0,-1648,166,8018
2023-10-02 07:30:00,2023-10-02,16,8090,4114,620,1592,98,220,256,154,598,2016,0,100,0,-44,-22,-1784,168,8086
2023-10-02 08:00:00,2023-10-02,17,8468,4116,720,1574,106,224,266,154,554,3010,0,92,0,-296,-14,-2200,166,8472
2023-10-02 08:30:00,2023-10-02,18,9026,4118,778,1534,106,222,260,152,514,3654,0,72,0,-348,-6,-2200,168,9024
2023-10-02 09:00:00,2023-10-02,19,9536,4120,530,1514,108,222,260,154,514,4688,0,58,0,-302,-30,-2464,166,9538
2023-10-02 09:30:00,2023-10-02,20,9916,4122,606,1402,106,238,256,154,508,5282,11,52,0,-522,-6,-2448,166,9916
2023-10-02 10:00:00,2023-10-02,21,10208,4118,506,1400,104,234,254,154,512,6134,0,50,0,-860,-36,-2524,166,10212
2023-10-02 10:30:00,2023-10-02,22,10282,4120,522,1400,100,244,226,152,508,6794,111,52,0,-1550,-22,-2432,166,10280
2023-10-02 11:00:00,2023-10-02,23,10428,4120,518,1402,106,244,254,154,512,7050,137,52,0,-1758,-4,-2384,166,10432
2023-10-02 11:30:00,2023-10-02,24,10508,4114,536,1334,108,250,246,152,508,6966,217,54,0,-1634,-8,-2284,166,10508
2023-10-02 12:00:00,2023-10-02,25,10282,4120,548,1266,106,246,232,154,514,6814,401,62,0,-1640,10,-2308,166,10290
2023-10-02 12:30:00,2023-10-02,26,10170,4114,584,1270,108,244,224,152,506,6628,424,52,0,-1606,10,-2288,166,10164
2023-10-02 13:00:00,2023-10-02,27,10572,4118,698,1318,110,246,234,154,510,6966,179,54,0,-1660,16,-2356,166,10574
2023-10-02 13:30:00,2023-10-02,28,10886,4110,558,1396,112,244,226,152,510,7364,54,50,0,-1620,0,-2384,166,10884
2023-10-02 14:00:00,2023-10-02,29,11058,4118,650,1408,112,246,234,154,508,7222,35,52,0,-1414,0,-2392,166,11064
2023-10-02 14:30:00,2023-10-02,30,11080,4116,648,1436,112,232,226,152,510,6918,0,44,0,-1064,16,-2436,166,11076
2023-10-02 15:00:00,2023-10-02,31,10854,4110,718,1738,114,252,242,154,550,6068,0,56,0,-960,2,-2348,166,10862
2023-10-02 15:30:00,2023-10-02,32,10886,4106,798,2104,120,360,244,152,604,4844,0,50,0,-424,0,-2244,166,10880
2023-10-02 16:00:00,2023-10-02,33,10804,4110,994,2802,124,434,282,154,628,3344,0,50,0,176,0,-2468,184,10814
2023-10-02 16:30:00,2023-10-02,34,10796,4114,1034,3900,120,492,458,152,634,1902,0,46,0,196,6,-2500,234,10788
2023-10-02 17:00:00,2023-10-02,35,10504,4098,900,4644,126,500,624,154,636,870,0,62,0,154,2,-2504,248,10514
2023-10-02 17:30:00,2023-10-02,36,10234,4100,1034,4840,124,500,800,152,634,194,0,74,0,0,6,-2484,250,10224
2023-10-02 18:00:00,2023-10-02,37,10236,4106,1066,4890,130,500,836,154,638,6,0,70,0,106,2,-2512,250,10242
2023-10-02 18:30:00,2023-10-02,38,10140,4104,940,4620,130,504,790,154,636,0,0,70,0,338,0,-2400,250,10136
2023-10-02 19:00:00,2023-10-02,39,9832,4106,946,4290,130,502,660,154,636,2,0,58,0,462,2,-2360,250,9838
2023-10-02 19:30:00,2023-10-02,40,9502,4112,950,4150,120,500,398,154,636,2,0,56,0,490,0,-2320,250,9498
2023-10-02 20:00:00,2023-10-02,41,9230,4124,952,3948,120,470,330,154,632,2,0,64,0,446,2,-2256,250,9238
2023-10-02 20:30:00,2023-10-02,42,9014,4124,946,3820,116,422,314,154,628,0,0,66,0,390,0,-2220,248,9008
2023-10-02 21:00:00,2023-10-02,43,8748,4122,958,3604,112,398,316,154,632,2,0,68,0,306,2,-2172,248,8750
2023-10-02 21:30:00,2023-10-02,44,8514,4120,972,3514,104,370,310,154,628,0,0,68,0,20,0,-1996,250,8514
2023-10-02 22:00:00,2023-10-02,45,8356,4122,1052,3030,104,350,262,156,632,2,0,66,0,0,26,-1688,248,8362
2023-10-02 22:30:00,2023-10-02,46,8152,4118,972,2990,98,352,246,154,632,0,0,68,0,0,12,-1744,250,8148
2023-10-02 23:00:00,2023-10-02,47,8076,4118,836,2966,96,348,240,156,638,2,0,62,0,0,26,-1656,248,8080
2023-10-02 23:30:00,2023-10-02,48,7820,4122,600,2854,92,350,228,154,636,2,0,66,0,0,12,-1548,250,7818
2023-10-03 00:00:00,2023-10-03,1,7578,4120,542,2726,90,348,226,156,634,2,0,74,0,0,2,-1592,252,7580
2023-10-03 00:30:00,2023-10-03,2,7314,4118,584,2598,88,350,220,152,636,2,0,88,0,0,-4,-1772,254,7314
2023-10-03 01:00:00,2023-10-03,3,7188,4120,548,2442,86,348,224,156,634,2,0,100,0,0,-30,-1688,252,7194
2023-10-03 01:30:00,2023-10-03,4,7120,4120,566,2324,84,350,220,154,634,4,0,106,0,0,-24,-1676,254,7116
2023-10-03 02:00:00,2023-10-03,5,7164,4118,584,2348,82,350,238,156,636,2,0,106,0,0,-12,-1688,252,7172
2023-10-03 02:30:00,2023-10-03,6,7326,4116,528,2446,80,350,244,154,636,2,0,104,0,0,-18,-1576,254,7320
2023-10-03 03:00:00,2023-10-03,7,7510,4118,676,2668,82,350,320,156,638,2,0,102,0,0,-12,-1836,252,7516
2023-10-03 03:30:00,2023-10-03,8,7746,4114,718,2976,82,348,342,154,638,2,0,84,0,0,14,-1984,254,7742
2023-10-03 04:00:00,2023-10-03,9,7972,4108,664,2990,84,348,388,156,642,2,0,72,0,110,14,-1856,252,7974
2023-10-03 04:30:00,2023-10-03,10,8212,4110,692,2932,86,356,536,154,638,2,0,74,0,158,0,-1780,254,8212
2023-10-03 05:00:00,2023-10-03,11,8420,4108,748,2924,88,354,558,156,640,2,0,84,0,370,2,-1860,252,8426
2023-10-03 05:30:00,2023-10-03,12,8398,4112,750,2812,92,352,512,154,638,2,0,80,0,500,0,-1864,254,8394
2023-10-03 06:00:00,2023-10-03,13,8286,4110,724,2608,94,352,452,156,640,20,0,84,0,566,2,-1768,252,8292
2023-10-03 06:30:00,2023-10-03,14,8154,4112,752,2284,96,360,432,152,640,256,0,82,0,492,0,-1760,252,8150
2023-10-03 07:00:00,2023-10-03,15,8234,4122,710,2060,102,356,316,154,636,1042,0,70,0,218,-6,-1792,252,8240
2023-10-03 07:30:00,2023-10-03,16,8276,4120,514,1776,102,350,282,154,630,1786,0,60,0,-2,-16,-1736,252,8272
2023-10-03 08:00:00,2023-10-03,17,8632,4124,504,1598,112,324,274,154,618,2634,0,58,0,-246,-8,-1764,252,8634
2023-10-03 08:30:00,2023-10-03,18,9188,4124,494,1576,112,312,248,154,600,3578,0,64,0,-290,-18,-2016,252,9190
2023-10-03 09:00:00,2023-10-03,19,9524,4122,542,1484,118,286,242,152,548,4336,0,56,0,-248,2,-2336,222,9526
2023-10-03 09:30:00,2023-10-03,20,9946,4120,496,1416,118,230,240,150,512,5028,0,46,0,-294,2,-2296,178,9946
2023-10-03 10:00:00,2023-10-03,21,10102,4122,470,1418,118,230,238,152,508,5262,0,50,0,-288,-12,-2328,170,10110
2023-10-03 10:30:00,2023-10-03,22,10226,4122,476,1408,118,238,216,150,508,5540,0,44,0,-362,-24,-2380,168,10222
2023-10-03 11:00:00,2023-10-03,23,10364,4126,472,1432,120,244,238,150,512,5914,0,46,0,-648,-2,-2404,170,10370
2023-10-03 11:30:00,2023-10-03,24,10458,4120,632,1558,122,262,234,152,504,5756,0,56,0,-822,18,-2308,170,10454
2023-10-03 12:00:00,2023-10-03,25,10332,4120,680,1580,116,260,220,150,504,5494,0,50,0,-744,24,-2288,170,10336
2023-10-03 12:30:00,2023-10-03,26,10072,4118,570,1700,114,254,218,148,510,5028,0,48,0,-488,0,-2320,170,10070
2023-10-03 13:00:00,2023-10-03,27,10454,4126,726,1858,122,252,224,150,510,4926,0,38,0,-280,2,-2364,170,10460
2023-10-03 13:30:00,2023-10-03,28,10524,4116,662,2362,122,256,210,150,542,4318,0,36,0,2,-12,-2412,168,10520
2023-10-03 14:00:00,2023-10-03,29,10602,4120,552,2454,124,274,218,150,582,4098,0,34,0,-410,-12,-1748,168,10604
2023-10-03 14:30:00,2023-10-03,30,10450,4116,766,2800,124,268,216,148,596,3470,0,32,0,-252,12,-2016,170,10450
2023-10-03 15:00:00,2023-10-03,31,10376,4116,926,3262,126,302,222,152,610,2748,0,32,0,42,10,-2336,170,10382
2023-10-03 15:30:00,2023-10-03,32,10420,4118,888,3682,126,398,248,150,620,2206,0,34,0,112,4,-2340,170,10416
2023-10-03 16:00:00,2023-10-03,33,10362,4112,920,4236,130,446,284,152,634,1584,0,36,0,130,2,-2484,188,10370
2023-10-03 16:30:00,2023-10-03,34,10384,4118,942,4364,128,502,462,150,630,920,0,34,0,356,2,-2468,238,10378
2023-10-03 17:00:00,2023-10-03,35,10300,4114,942,4518,130,510,592,152,636,392,0,36,0,502,2,-2472,252,10306
2023-10-03 17:30:00,2023-10-03,36,10248,4114,928,4512,130,508,732,152,634,50,0,34,0,656,0,-2460,254,10244
2023-10-03 18:00:00,2023-10-03,37,10260,4114,938,4350,132,508,790,152,638,0,0,38,0,780,2,-2432,254,10264
2023-10-03 18:30:00,2023-10-03,38,10236,4112,944,4274,130,508,764,152,636,0,0,36,0,776,0,-2352,254,10234
2023-10-03 19:00:00,2023-10-03,39,9946,4110,942,4100,130,506,648,152,636,0,0,46,0,770,6,-2352,254,9948
2023-10-03 19:30:00,2023-10-03,40,9676,4106,962,4084,122,506,402,152,632,2,0,54,0,632,0,-2232,254,9676
2023-10-03 20:00:00,2023-10-03,41,9408,4118,958,4034,122,472,352,152,632,0,0,52,0,524,2,-2252,252,9418
2023-10-03 20:30:00,2023-10-03,42,9182,4112,896,3784,118,434,324,152,630,2,0,46,0,462,0,-2040,254,9174
2023-10-03 21:00:00,2023-10-03,43,8932,4114,760,3640,114,430,314,152,636,0,0,52,0,320,2,-1848,252,8938
2023-10-03 21:30:00,2023-10-03,44,8730,4112,798,3438,108,404,294,152,628,0,0,52,0,284,2,-1800,254,8726
2023-10-03 22:00:00,2023-10-03,45,8638,4122,858,2914,104,352,252,152,636,0,0,50,0,286,8,-1344,252,8642
2023-10-03 22:30:00,2023-10-03,46,8426,4118,868,2808,98,356,224,152,634,0,0,46,0,292,30,-1456,254,8424
2023-10-03 23:00:00,2023-10-03,47,8358,4118,784,2932,98,352,222,152,638,0,0,36,0,292,20,-1532,252,8364
2023-10-03 23:30:00,2023-10-03,48,8068,4116,694,2946,92,350,212,152,636,0,0,26,0,108,14,-1536,254,8064
2023-10-04 00:00:00,2023-10-04,1,7750,4118,732,2792,90,350,214,152,638,0,0,36,0,0,4,-1628,252,7750
2023-10-04 00:30:00,2023-10-04,2,7498,4114,748,2792,86,352,210,152,636,0,0,32,0,0,-8,-1868,254,7500
2023-10-04 01:00:00,2023-10-04,3,7360,4116,578,2592,86,352,214,152,636,0,0,36,0,0,-22,-1624,252,7368
2023-10-04 01:30:00,2023-10-04,4,7278,4116,552,2542,86,354,206,152,632,0,0,32,0,0,-22,-1632,254,7272
2023-10-04 02:00:00,2023-10-04,5,7354,4118,622,2566,84,352,216,152,634,0,0,32,0,0,-8,-1664,252,7356
2023-10-04 02:30:00,2023-10-04,6,7510,4116,688,2676,84,356,212,152,634,0,0,22,0,0,-12,-1672,254,7510
2023-10-04 03:00:00,2023-10-04,7,7680,4118,650,3004,84,354,326,152,636,0,0,20,0,0,-16,-1892,252,7688
2023-10-04 03:30:00,2023-10-04,8,7948,4112,608,3146,86,352,358,152,638,0,0,18,0,128,-2,-1908,254,7942
2023-10-04 04:00:00,2023-10-04,9,8136,4108,678,3152,88,352,426,152,638,0,0,20,0,222,2,-1952,252,8138
2023-10-04 04:30:00,2023-10-04,10,8350,4100,726,3204,86,352,524,152,636,0,0,20,0,296,0,-2000,254,8350
2023-10-04 05:00:00,2023-10-04,11,8534,4110,672,3220,90,352,554,152,636,0,0,22,0,388,2,-1908,252,8542
2023-10-04 05:30:00,2023-10-04,12,8520,4104,700,3002,92,350,464,152,634,0,0,26,0,444,0,-1708,254,8514
2023-10-04 06:00:00,2023-10-04,13,8428,4106,738,2798,96,350,404,152,636,6,0,26,0,430,26,-1588,252,8432
2023-10-04 06:30:00,2023-10-04,14,8338,4108,744,2496,98,354,378,152,638,152,0,30,0,366,8,-1440,252,8336
2023-10-04 07:00:00,2023-10-04,15,8466,4116,900,2164,102,350,302,152,636,668,0,26,0,208,10,-1416,252,8470
2023-10-04 07:30:00,2023-10-04,16,8578,4118,692,1896,106,346,296,152,626,1302,0,22,0,0,-24,-1208,252,8576
2023-10-04 08:00:00,2023-10-04,17,9136,4120,730,1838,114,322,258,152,608,2028,0,18,0,-176,-16,-1108,252,9140
2023-10-04 08:30:00,2023-10-04,18,9628,4116,646,1890,118,318,232,150,568,2780,0,14,0,-536,-6,-916,250,9624
2023-10-04 09:00:00,2023-10-04,19,9866,4118,952,1852,120,284,230,150,546,3544,0,12,0,-90,14,-2080,220,9872
2023-10-04 09:30:00,2023-10-04,20,10388,4054,816,1868,118,240,220,148,548,4496,0,8,0,2,2,-2316,180,10384
2023-10-04 10:00:00,2023-10-04,21,10512,4030,662,1622,120,234,224,150,538,5430,0,8,0,-226,-30,-2416,170,10516
2023-10-04 10:30:00,2023-10-04,22,10728,4026,808,1636,120,232,208,148,544,5918,0,4,0,-736,-6,-2344,168,10726
2023-10-04 11:00:00,2023-10-04,23,10776,4034,760,1650,124,232,210,150,548,6010,0,6,0,-806,2,-2308,168,10780
2023-10-04 11:30:00,2023-10-04,24,10928,4042,628,1658,122,232,202,150,544,6656,0,4,0,-1060,-32,-2392,170,10924
2023-10-04 12:00:00,2023-10-04,25,10660,4064,590,1648,126,226,210,150,544,7282,0,10,0,-1848,-48,-2456,168,10666
2023-10-04 12:30:00,2023-10-04,26,10774,4068,598,1656,122,224,204,146,546,7180,0,14,0,-1882,-8,-2268,170,10770
2023-10-04 13:00:00,2023-10-04,27,11250,4082,724,1774,128,228,214,150,540,6500,0,14,0,-938,-8,-2324,168,11252
2023-10-04 13:30:00,2023-10-04,28,11324,4092,874,1994,124,228,206,144,540,5720,0,8,0,-376,2,-2404,170,11322
2023-10-04 14:00:00,2023-10-04,29,11376,4106,642,1962,128,240,208,148,560,5414,0,12,0,-922,-32,-1256,168,11378
2023-10-04 14:30:00,2023-10-04,30,11354,4112,756,2336,130,258,206,146,602,5072,0,10,0,-168,-30,-2248,170,11352
2023-10-04 15:00:00,2023-10-04,31,11302,4118,728,2538,132,280,210,150,618,4150,0,8,0,0,-4,-1792,168,11304
2023-10-04 15:30:00,2023-10-04,32,11238,4114,826,3572,130,380,202,146,620,3040,0,8,0,0,22,-1992,170,11238
2023-10-04 16:00:00,2023-10-04,33,11062,4118,970,4016,136,438,266,150,632,2160,0,8,0,170,24,-2204,186,11070
2023-10-04 16:30:00,2023-10-04,34,11048,4114,942,4368,134,494,450,148,636,1346,0,10,0,416,50,-2304,238,11042
2023-10-04 17:00:00,2023-10-04,35,10780,4106,946,4492,136,504,568,150,640,624,0,10,0,464,26,-2132,252,10786
2023-10-04 17:30:00,2023-10-04,36,10624,4106,904,4458,138,502,704,148,642,96,0,12,0,554,20,-1916,252,10620
2023-10-04 18:00:00,2023-10-04,37,10614,4106,876,4510,140,500,780,150,638,0,0,22,0,496,4,-1856,254,10620
2023-10-04 18:30:00,2023-10-04,38,10484,4102,884,4288,138,500,734,148,638,0,0,10,0,460,0,-1676,254,10480
2023-10-04 19:00:00,2023-10-04,39,10268,4108,896,4356,136,500,590,152,640,0,0,28,0,486,18,-1888,254,10276
2023-10-04 19:30:00,2023-10-04,40,9944,4104,982,4420,130,504,418,150,634,0,0,30,0,566,16,-2268,252,9938
2023-10-04 20:00:00,2023-10-04,41,9660,4110,950,4256,128,472,368,152,634,0,0,26,0,548,2,-2232,252,9666
2023-10-04 20:30:00,2023-10-04,42,9368,4112,898,3982,126,402,338,150,634,0,0,22,0,532,0,-2084,252,9364
2023-10-04 21:00:00,2023-10-04,43,9190,4118,952,3764,122,402,330,152,634,0,0,26,0,228,10,-1792,252,9198
2023-10-04 21:30:00,2023-10-04,44,8854,4116,838,3512,108,400,318,152,638,0,0,24,0,122,8,-1640,252,8848
2023-10-04 22:00:00,2023-10-04,45,8706,4120,830,3148,108,378,302,152,636,0,0,28,0,120,0,-1364,252,8710
2023-10-04 22:30:00,2023-10-04,46,8474,4116,874,3096,100,350,250,152,640,0,0,32,0,114,0,-1504,252,8472
2023-10-04 23:00:00,2023-10-04,47,8386,4120,802,3148,100,348,234,152,640,0,0,38,0,50,18,-1512,252,8390
2023-10-04 23:30:00,2023-10-04,48,8092,4120,700,2952,94,352,218,152,638,0,0,30,0,0,6,-1424,252,8090
2023-10-05 00:00:00,2023-10-05,1,7786,4116,806,2828,94,350,218,152,638,0,0,36,0,0,-6,-1696,252,7788
2023-10-05 00:30:00,2023-10-05,2,7482,4116,796,2728,90,350,206,152,634,0,0,32,0,0,-26,-1848,252,7482
2023-10-05 01:00:00,2023-10-05,3,7408,4120,802,2646,88,350,214,152,636,0,0,38,0,0,-12,-1872,252,7414
2023-10-05 01:30:00,2023-10-05,4,7342,4116,798,2568,88,352,206,152,632,0,0,50,0,0,-20,-1856,252,7338
2023-10-05 02:00:00,2023-10-05,5,7366,4122,784,2592,88,350,248,154,638,0,0,64,0,0,-22,-1896,252,7374
2023-10-05 02:30:00,2023-10-05,6,7530,4116,810,2660,86,354,252,152,638,0,0,78,0,0,-26,-1848,252,7524
2023-10-05 03:00:00,2023-10-05,7,7698,4118,846,2836,86,350,312,154,638,0,0,84,0,0,-8,-1964,252,7704
2023-10-05 03:30:00,2023-10-05,8,7886,4114,780,2940,86,354,334,152,642,0,0,86,0,136,-2,-1992,252,7882
2023-10-05 04:00:00,2023-10-05,9,8082,4112,844,2960,86,350,376,154,638,0,0,90,0,232,8,-2016,252,8086
2023-10-05 04:30:00,2023-10-05,10,8326,4112,796,2984,86,352,446,154,640,2,0,90,0,422,2,-2016,254,8324
2023-10-05 05:00:00,2023-10-05,11,8538,4114,804,2970,90,350,496,154,640,0,0,116,0,490,2,-1936,252,8542
2023-10-05 05:30:00,2023-10-05,12,8464,4110,730,3138,90,350,616,152,642,2,0,124,0,300,2,-2048,254,8462
2023-10-05 06:00:00,2023-10-05,13,8408,4108,734,3236,94,350,596,154,642,10,0,134,0,152,2,-2048,252,8416
2023-10-05 06:30:00,2023-10-05,14,8192,4114,712,2910,94,352,592,152,636,168,0,138,0,116,2,-2052,252,8186
2023-10-05 07:00:00,2023-10-05,15,8372,4120,908,2630,100,340,308,154,632,766,0,162,0,76,10,-2080,252,8378
2023-10-05 07:30:00,2023-10-05,16,8506,4116,1018,2456,102,320,258,152,614,1188,0,148,0,0,12,-2132,250,8502
2023-10-05 08:00:00,2023-10-05,17,8886,4114,1052,2464,106,322,244,154,588,1666,0,152,0,0,36,-2256,250,8892
2023-10-05 08:30:00,2023-10-05,18,9370,4118,1054,2390,104,332,228,150,530,2212,0,132,0,98,22,-2256,252,9366
